figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,symbol,OMML_or_LaTeX_label,plain_text_key,human_readable_name,units,definition,relevant_equation_ids,source_file/function,recommended_axis_label
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Q_closed,Q_closed,Q_closed,Q Closed,J mol^-1,closed shrinkage barrier,,results/equation_functional_form_audit/equation_registry.csv,Q Closed [J mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,closed_transition,closed_transition,closed_transition,Closed Transition,code s^-1,closed-transition rate,,results/equation_functional_form_audit/equation_registry.csv,Closed Transition [code s^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,closed_capacity,closed_capacity,closed_capacity,Closed Capacity,1,accommodation capacity,,results/equation_functional_form_audit/equation_registry.csv,Closed Capacity [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,capacity_tau,capacity_tau,capacity_tau,Capacity Tau,s,accommodation recovery time,,results/equation_functional_form_audit/equation_registry.csv,Capacity Tau [s]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,closed_radius_exp,closed_radius_exp,closed_radius_exp,Closed Radius Exp,1,closed-radius exponent,,results/equation_functional_form_audit/equation_registry.csv,Closed Radius Exp [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,k_PR,k_PR,k_PR,K Pr,code s^-1,local PR prefactor,,results/equation_functional_form_audit/equation_registry.csv,K Pr [code s^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Q_PR,Q_PR,Q_PR,Q Pr,J mol^-1,local PR barrier,PR-03,results/equation_functional_form_audit/equation_registry.csv,Q Pr [J mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,PR_damaged,PR_damaged,PR_damaged,Pr Damaged,1,damaged-GB partition,,results/equation_functional_form_audit/equation_registry.csv,Pr Damaged [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,PR_large,PR_large,PR_large,Pr Large,1,large-attached partition,,results/equation_functional_form_audit/equation_registry.csv,Pr Large [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,PR_TJ,PR_TJ,PR_TJ,Pr Tj,1,TJ partition,,results/equation_functional_form_audit/equation_registry.csv,Pr Tj [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,PR_iso,PR_iso,PR_iso,Pr Iso,1,isolated partition,,results/equation_functional_form_audit/equation_registry.csv,Pr Iso [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,PR_closed,PR_closed,PR_closed,Pr Closed,1,closed partition,,results/equation_functional_form_audit/equation_registry.csv,Pr Closed [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,k_growth,k_growth,k_growth,K Growth,grain unit^2 s^-1,local growth prefactor,,results/equation_functional_form_audit/equation_registry.csv,K Growth [grain unit^2 s^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Q_growth,Q_growth,Q_growth,Q Growth,J mol^-1,local growth barrier,,results/equation_functional_form_audit/equation_registry.csv,Q Growth [J mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,lambda_TJ,lambda_TJ,lambda_TJ,Lambda Tj,1,local TJ proxy scale,,results/equation_functional_form_audit/equation_registry.csv,Lambda Tj [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,gamma_s,gamma_s,gamma_s,Gamma S,J m^-2,surface energy,FF-01,results/equation_functional_form_audit/equation_registry.csv,Gamma S [J m^-2]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,gamma_GB,gamma_GB,gamma_GB,Gamma Gb,J m^-2,grain-boundary energy,,results/equation_functional_form_audit/equation_registry.csv,Gamma Gb [J m^-2]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,stress_concentration,stress_concentration,stress_concentration,Stress Concentration,1,large-pore stress concentration coefficient,,results/equation_functional_form_audit/equation_registry.csv,Stress Concentration [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,pore_radius0,pore_radius0,pore_radius0,Pore Radius0,m,reference pore radius,,results/equation_functional_form_audit/equation_registry.csv,Pore Radius0 [m]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,alpha_attr,alpha_attr,alpha_attr,Alpha Attr,1,PR attrition multiplier,PR-05,results/equation_functional_form_audit/equation_registry.csv,Alpha Attr [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,q_PR,q_PR,q_PR,Q Pr,1,PR pore-size exponent,PR-05,results/equation_functional_form_audit/equation_registry.csv,Q Pr [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,p_top,p_top,p_top,P Top,1,PR topology-gate exponent,PR-04,results/equation_functional_form_audit/equation_registry.csv,P Top [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,a_mid,a_mid,a_mid,A Mid,1,activity-gate midpoint,,results/equation_functional_form_audit/equation_registry.csv,A Mid [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,a_width,a_width,a_width,A Width,1,activity-gate width,,results/equation_functional_form_audit/equation_registry.csv,A Width [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,p_a,p_a,p_a,P A,1,low-activity power,PR-02,results/equation_functional_form_audit/equation_registry.csv,P A [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,c_D,c_D,c_D,C D,registered scale,TJ densification production coefficient,,results/equation_functional_form_audit/equation_registry.csv,C D [registered scale]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,c_R,c_R,c_R,C R,registered scale,TJ relocation production coefficient,,results/equation_functional_form_audit/equation_registry.csv,C R [registered scale]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,c_S,c_S,c_S,C S,registered scale,TJ sweep production coefficient,,results/equation_functional_form_audit/equation_registry.csv,C S [registered scale]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Q_J,Q_J,Q_J,Q J,J mol^-1,junction relaxation activation energy,,results/equation_functional_form_audit/equation_registry.csv,Q J [J mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,T_ref,T_ref,T_ref,T Ref,K,reference temperature,PR-03,results/equation_functional_form_audit/equation_registry.csv,T Ref [K]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,q_J,q_J,q_J,Q J,1,persistent-junction size exponent,TJ-03,results/equation_functional_form_audit/equation_registry.csv,Q J [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,K_0,K_0,K_0,K 0,1,reference required TJ event count,TJ-04,results/equation_functional_form_audit/equation_registry.csv,K 0 [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,G_ref_parameter,G_ref_parameter,G_ref_parameter,G Ref Parameter,m or model grain unit,reference grain size in size-scaled closures,,results/equation_functional_form_audit/equation_registry.csv,G Ref Parameter [m or model grain unit]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,k_tr,k_tr,k_tr,K Tr,code s^-1,closed-transition prefactor,,results/equation_functional_form_audit/equation_registry.csv,K Tr [code s^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,k_g,k_g,k_g,K G,code grain unit^2 s^-1,local grain-growth prefactor,,results/equation_functional_form_audit/equation_registry.csv,K G [code grain unit^2 s^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,r_g,r_g,r_g,R G,1 (proxy),gas/sintering-pressure ratio proxy,LR-05,results/equation_functional_form_audit/equation_registry.csv,R G [1 (proxy)]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,q_r,q_r,q_r,Q R,1,closed-radius exponent,,results/equation_functional_form_audit/equation_registry.csv,Q R [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,c_sigma,c_sigma,c_sigma,C Sigma,1,stress-inhibition or concentration coefficient,FF-01,results/equation_functional_form_audit/equation_registry.csv,C Sigma [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,g_tol,g_tol,g_tol,G Tol,1,allowed second-step growth fraction,,results/equation_functional_form_audit/equation_registry.csv,G Tol [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,rho_target,rho_target,rho_target,Rho Target,1,target relative density,,results/equation_functional_form_audit/equation_registry.csv,Rho Target [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,f_x,f_x,f_x,F X,1,multiplicative kinetic-prefactor perturbation,,results/equation_functional_form_audit/equation_registry.csv,F X [1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Delta_Q_x,Delta_Q_x,Delta_Q_x,Delta Q X,kJ mol^-1,additive activation-energy perturbation,,results/equation_functional_form_audit/equation_registry.csv,Delta Q X [kJ mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,Q_x,Q_x,Q_x,Q X,J mol^-1,generic activation energy under perturbation,,results/equation_functional_form_audit/equation_registry.csv,Q X [J mol^-1]
Supplement,equation_labels,,diagnostic,equation_audit,results/equation_functional_form_audit/equation_registry.csv,QC equation/variable registry,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Labels derive from audited definitions; proxy quantities retain proxy units/status.,k_x,k_x,k_x,K X,process-dependent,generic kinetic prefactor under perturbation,,results/equation_functional_form_audit/equation_registry.csv,K X [process-dependent]
