figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,rho,reference_path,comparison_path,G_ref_nm,G_fast_nm,R_fast,reduction_fast,ratio_threshold_1p2,ratio_threshold_1p5,ratio_threshold_2p0,both_paths_attained,material_id,property_id,schedule_id,ablation,reference_rate_C_min,fast_rate_C_min,peak_T_C,hold_time_h
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7170000000000001,1 C/min,20 C/min,188.14343630188745,143.35214862172518,1.312456339934999,0.23806989263389422,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7180000000000001,1 C/min,20 C/min,189.22271935980157,144.08823046433906,1.3132420236546178,0.23852573860140214,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7190000000000001,1 C/min,20 C/min,190.29652602277488,144.82116920880657,1.3140104244594302,0.23897102992056607,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7200000000000001,1 C/min,20 C/min,191.36500075138457,145.55104512052122,1.3147621206905649,0.2394061372297822,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7210000000000001,1 C/min,20 C/min,192.4282834450262,146.27793617620515,1.315497664755324,0.23983141377450112,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7220000000000001,1 C/min,20 C/min,193.48650965748712,147.00191816553482,1.316217584586939,0.24024719642852654,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7230000000000001,1 C/min,20 C/min,194.53981079991448,147.72306478721913,1.3169223850055531,0.24065380664344682,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7240000000000001,1 C/min,20 C/min,195.5883143320823,148.44144773990482,1.3176125489882513,0.241051551332093,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7250000000000001,1 C/min,20 C/min,196.63214394277574,149.15713680825024,1.318288538855216,0.24144072369135006,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7260000000000001,1 C/min,20 C/min,197.671419720052,149.87019994448593,1.3189507973784804,0.2418216039691704,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7270000000000001,1 C/min,20 C/min,198.70625831206885,150.5807033457535,1.3195997488191606,0.2421944601801822,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7280000000000001,1 C/min,20 C/min,199.7367730791245,151.28871152749414,1.3202357998985652,0.2425595487739154,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7290000000000001,1 C/min,20 C/min,200.7630742374914,151.99428739313447,1.3208593407080889,0.24291711525928417,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7300000000000001,1 C/min,20 C/min,201.78526899559202,152.69749230030504,1.321470745562394,0.24326739478866166,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7310000000000001,1 C/min,20 C/min,202.80346168301278,153.39838612380228,1.322070373800005,0.2436106127045896,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7320000000000001,1 C/min,20 C/min,203.81775387282215,154.09702731549535,1.3226585705351053,0.24394698505190793,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7330000000000001,1 C/min,20 C/min,204.82824449761833,154.79347296136314,1.3232356673639851,0.24427671905783965,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7340000000000001,1 C/min,20 C/min,205.835029959703,155.4877788358311,1.323801983029355,0.24460001358237493,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7350000000000001,1 C/min,20 C/min,206.8382042357492,156.17999945357016,1.3243578240454466,0.24491705954108967,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7360000000000001,1 C/min,20 C/min,207.83785897630202,156.8701881189058,1.3249034852865946,0.24522804030235723,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7370000000000001,1 C/min,20 C/min,208.8340836004278,157.55839697297554,1.325439250541798,0.245533132060763,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7380000000000001,1 C/min,20 C/min,209.8269653858073,158.24467703876516,1.3259653930375557,0.24583250418838287,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7390000000000001,1 C/min,20 C/min,210.8165895545428,158.92907826414393,1.3264821759310814,0.24612631956544595,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7400000000000001,1 C/min,20 C/min,211.80303935493447,159.61164956301175,1.3269898527758683,0.24641473489179555,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7410000000000001,1 C/min,20 C/min,212.78639613946345,160.29243885466394,1.327488667961409,0.24669790098044697,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7420000000000001,1 C/min,20 C/min,213.7667394391988,160.97149310147236,1.3279788571287319,0.24697596303443115,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7430000000000001,1 C/min,20 C/min,214.7441470348381,161.64885834497443,1.3284606475633323,0.24724906090804877,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7440000000000001,1 C/min,20 C/min,215.71869502456957,162.32457974045874,1.3289342585668962,0.24751732935353343,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7450000000000001,1 C/min,20 C/min,216.69045788893848,162.99870159012534,1.3293999018091924,0.24778089825409877,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7460000000000001,1 C/min,20 C/min,217.65950855288241,163.6712673749002,1.3298577816613253,0.24803989284421857,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7470000000000001,1 C/min,20 C/min,218.62591844509564,164.34231978497232,1.3303080955115438,0.24829443391797923,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7480000000000001,1 C/min,20 C/min,219.58975755486532,165.01190074912364,1.3307510340646236,0.24854463802623028,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7490000000000001,1 C/min,20 C/min,220.55109448652263,165.68005146291165,1.3311867816258747,0.2487906176632645,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7500000000000001,1 C/min,20 C/min,221.50999651163144,166.34681241576783,1.3316155163706327,0.24903248144363999,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7510000000000001,1 C/min,20 C/min,222.46652961904155,167.01222341706406,1.3320374106001607,0.24927033426978484,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7520000000000001,1 C/min,20 C/min,223.4207585629167,167.67632362120352,1.3324526309847122,0.24950427749091708,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7530000000000001,1 C/min,20 C/min,224.37274690884558,168.33915155178224,1.332861338794541,0.24973440905382216,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7540000000000001,1 C/min,20 C/min,225.3225570781354,169.0007451248712,1.3332636901195267,0.2499608236459584,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7550000000000001,1 C/min,20 C/min,226.2702503903841,169.66114167146105,1.3336598360781002,0.25018361283136137,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7560000000000001,1 C/min,20 C/min,227.21588710441827,170.3203779591125,1.3340499230160483,0.25040286517975363,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7570000000000001,1 C/min,20 C/min,228.15952645768309,170.9784902128513,1.334434092695795,0.25061866638926944,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7580000000000001,1 C/min,20 C/min,229.10122670415967,171.6355141353462,1.334812482476662,0.25083109940314474,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7590000000000001,1 C/min,20 C/min,230.0410451508895,172.29148492640272,1.335185225486654,0.2510402445207438,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7600000000000001,1 C/min,20 C/min,230.9790381931707,172.94643730181042,1.3355524507861765,0.2512461795032105,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7610000000000001,1 C/min,20 C/min,231.915261348498,173.60040551157044,1.3359142835241873,0.25144897967408064,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.7620000000000001,1 C/min,20 C/min,232.84976928930405,174.25342335753808,1.3362708450871368,0.25164871801510347,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
